,sysname,sysname_alt,sum_min,num_trip,day,month,year
2919,CoGo,CoGo,601,43,3,1,2019
2920,CoGo,CoGo,417,50,4,1,2019
2921,CoGo,CoGo,1876,53,5,1,2019
2922,CoGo,CoGo,647,33,6,1,2019
2923,CoGo,CoGo,369,44,7,1,2019
2924,CoGo,CoGo,883,67,8,1,2019
2925,CoGo,CoGo,316,39,9,1,2019
2926,CoGo,CoGo,262,33,10,1,2019
2927,CoGo,CoGo,518,57,11,1,2019
2928,CoGo,CoGo,121,14,12,1,2019
2929,CoGo,CoGo,139,14,13,1,2019
2930,CoGo,CoGo,292,34,14,1,2019
2931,CoGo,CoGo,266,32,15,1,2019
2932,CoGo,CoGo,238,30,16,1,2019
2933,CoGo,CoGo,176,24,17,1,2019
2934,CoGo,CoGo,369,39,18,1,2019
2935,CoGo,CoGo,41,5,19,1,2019
2936,CoGo,CoGo,78,4,21,1,2019
2937,CoGo,CoGo,209,19,22,1,2019
2938,CoGo,CoGo,243,25,23,1,2019
2939,CoGo,CoGo,119,16,24,1,2019
2940,CoGo,CoGo,204,29,25,1,2019
2941,CoGo,CoGo,81,12,26,1,2019
2942,CoGo,CoGo,186,6,27,1,2019
2943,CoGo,CoGo,150,21,28,1,2019
2944,CoGo,CoGo,233,22,29,1,2019
2945,CoGo,CoGo,72,9,30,1,2019
2946,CoGo,CoGo,79,15,31,1,2019
2947,CoGo,CoGo,129,12,1,2,2019
2948,CoGo,CoGo,292,7,2,2,2019
2949,CoGo,CoGo,789,24,3,2,2019
2950,CoGo,CoGo,620,44,4,2,2019
2951,CoGo,CoGo,350,44,5,2,2019
2952,CoGo,CoGo,561,41,6,2,2019
2953,CoGo,CoGo,217,23,7,2,2019
2954,CoGo,CoGo,142,19,8,2,2019
2955,CoGo,CoGo,199,14,9,2,2019
2956,CoGo,CoGo,124,10,10,2,2019
2957,CoGo,CoGo,158,17,11,2,2019
2958,CoGo,CoGo,165,20,12,2,2019
2959,CoGo,CoGo,306,38,13,2,2019
2960,CoGo,CoGo,470,53,14,2,2019
2961,CoGo,CoGo,735,48,15,2,2019
2962,CoGo,CoGo,240,19,16,2,2019
2963,CoGo,CoGo,367,18,17,2,2019
2964,CoGo,CoGo,169,14,18,2,2019
2965,CoGo,CoGo,455,43,19,2,2019
2966,CoGo,CoGo,97,9,20,2,2019
2967,CoGo,CoGo,533,57,21,2,2019
2968,CoGo,CoGo,343,39,22,2,2019
2969,CoGo,CoGo,788,34,23,2,2019
2970,CoGo,CoGo,294,15,24,2,2019
2971,CoGo,CoGo,541,45,25,2,2019
2972,CoGo,CoGo,506,52,26,2,2019
2973,CoGo,CoGo,607,66,27,2,2019
2974,CoGo,CoGo,320,35,28,2,2019
2975,CoGo,CoGo,458,42,1,3,2019
2976,CoGo,CoGo,534,36,2,3,2019
2977,CoGo,CoGo,305,14,3,3,2019
2978,CoGo,CoGo,332,33,4,3,2019
2979,CoGo,CoGo,223,28,5,3,2019
2980,CoGo,CoGo,233,30,6,3,2019
2981,CoGo,CoGo,564,47,7,3,2019
2982,CoGo,CoGo,443,46,8,3,2019
2983,CoGo,CoGo,52,6,9,3,2019
2984,CoGo,CoGo,726,40,10,3,2019
2985,CoGo,CoGo,769,55,11,3,2019
2986,CoGo,CoGo,1099,55,12,3,2019
2987,CoGo,CoGo,1822,99,13,3,2019
2988,CoGo,CoGo,2054,68,14,3,2019
2989,CoGo,CoGo,878,62,15,3,2019
2990,CoGo,CoGo,619,34,16,3,2019
2991,CoGo,CoGo,476,29,17,3,2019
2992,CoGo,CoGo,523,38,18,3,2019
2993,CoGo,CoGo,660,61,19,3,2019
2994,CoGo,CoGo,961,59,20,3,2019
2995,CoGo,CoGo,383,35,21,3,2019
2996,CoGo,CoGo,593,58,22,3,2019
2997,CoGo,CoGo,3940,166,23,3,2019
2998,CoGo,CoGo,1708,74,24,3,2019
2999,CoGo,CoGo,219,26,25,3,2019
3000,CoGo,CoGo,687,63,26,3,2019
3001,CoGo,CoGo,2172,110,27,3,2019
3002,CoGo,CoGo,2187,125,28,3,2019
3003,CoGo,CoGo,933,58,29,3,2019
3004,CoGo,CoGo,270,21,30,3,2019
3005,CoGo,CoGo,412,18,31,3,2019
3006,CoGo,CoGo,756,53,1,4,2019
3007,CoGo,CoGo,665,63,2,4,2019
3008,CoGo,CoGo,2856,103,3,4,2019
3009,CoGo,CoGo,1116,66,4,4,2019
3010,CoGo,CoGo,1424,70,5,4,2019
3011,CoGo,CoGo,10087,288,6,4,2019
3012,CoGo,CoGo,4095,137,7,4,2019
3013,CoGo,CoGo,4028,200,8,4,2019
3014,CoGo,CoGo,2706,133,9,4,2019
3015,CoGo,CoGo,1283,101,10,4,2019
3016,CoGo,CoGo,4542,180,11,4,2019
3017,CoGo,CoGo,2821,121,12,4,2019
3018,CoGo,CoGo,8276,280,13,4,2019
3019,CoGo,CoGo,1982,65,14,4,2019
3020,CoGo,CoGo,657,49,15,4,2019
3021,CoGo,CoGo,2354,114,16,4,2019
3022,CoGo,CoGo,1718,103,17,4,2019
3023,CoGo,CoGo,2814,124,18,4,2019
3024,CoGo,CoGo,282,28,19,4,2019
3025,CoGo,CoGo,1745,63,20,4,2019
3026,CoGo,CoGo,2003,72,21,4,2019
3027,CoGo,CoGo,5794,226,22,4,2019
3028,CoGo,CoGo,2825,164,23,4,2019
3029,CoGo,CoGo,2308,113,24,4,2019
3030,CoGo,CoGo,951,58,25,4,2019
3031,CoGo,CoGo,730,41,26,4,2019
3032,CoGo,CoGo,3348,121,27,4,2019
3033,CoGo,CoGo,2473,94,28,4,2019
3034,CoGo,CoGo,1574,92,29,4,2019
3035,CoGo,CoGo,1065,76,30,4,2019
3036,CoGo,CoGo,2371,120,1,5,2019
3037,CoGo,CoGo,1920,110,2,5,2019
3038,CoGo,CoGo,1175,70,3,5,2019
3039,CoGo,CoGo,1834,89,4,5,2019
3040,CoGo,CoGo,4603,156,5,5,2019
3041,CoGo,CoGo,5521,186,6,5,2019
3042,CoGo,CoGo,2920,147,7,5,2019
3043,CoGo,CoGo,3757,162,8,5,2019
3044,CoGo,CoGo,1427,74,9,5,2019
3045,CoGo,CoGo,1145,90,10,5,2019
3046,CoGo,CoGo,5666,226,11,5,2019
3047,CoGo,CoGo,1803,84,12,5,2019
3048,CoGo,CoGo,567,63,13,5,2019
3049,CoGo,CoGo,3199,157,14,5,2019
3050,CoGo,CoGo,2906,145,15,5,2019
3051,CoGo,CoGo,4436,185,16,5,2019
3052,CoGo,CoGo,2939,147,17,5,2019
3053,CoGo,CoGo,10911,391,18,5,2019
3054,CoGo,CoGo,5925,201,19,5,2019
3055,CoGo,CoGo,1793,103,20,5,2019
3056,CoGo,CoGo,2568,119,21,5,2019
3057,CoGo,CoGo,1904,129,22,5,2019
3058,CoGo,CoGo,1343,90,23,5,2019
3059,CoGo,CoGo,5323,197,24,5,2019
3060,CoGo,CoGo,10320,340,25,5,2019
3061,CoGo,CoGo,11810,383,26,5,2019
3062,CoGo,CoGo,11400,347,27,5,2019
3063,CoGo,CoGo,2856,137,28,5,2019
3064,CoGo,CoGo,3203,170,29,5,2019
3065,CoGo,CoGo,2738,145,30,5,2019
3066,CoGo,CoGo,2878,122,31,5,2019
3067,CoGo,CoGo,7942,291,1,6,2019
3068,CoGo,CoGo,7215,276,2,6,2019
3069,CoGo,CoGo,4101,191,3,6,2019
3070,CoGo,CoGo,3868,188,4,6,2019
3071,CoGo,CoGo,4449,154,5,6,2019
3072,CoGo,CoGo,4481,177,6,6,2019
3073,CoGo,CoGo,3354,167,7,6,2019
3074,CoGo,CoGo,9351,351,8,6,2019
3075,CoGo,CoGo,5854,229,9,6,2019
3076,CoGo,CoGo,2137,96,10,6,2019
3077,CoGo,CoGo,4297,223,11,6,2019
3078,CoGo,CoGo,3605,139,12,6,2019
3079,CoGo,CoGo,1272,76,13,6,2019
3080,CoGo,CoGo,3283,181,14,6,2019
3081,CoGo,CoGo,4753,196,15,6,2019
3082,CoGo,CoGo,4316,138,16,6,2019
3083,CoGo,CoGo,481,28,17,6,2019
3084,CoGo,CoGo,1428,93,18,6,2019
3085,CoGo,CoGo,1427,82,19,6,2019
3086,CoGo,CoGo,3053,127,20,6,2019
3087,CoGo,CoGo,5476,222,21,6,2019
3088,CoGo,CoGo,7797,285,22,6,2019
3089,CoGo,CoGo,9263,304,23,6,2019
3090,CoGo,CoGo,1748,95,24,6,2019
3091,CoGo,CoGo,2811,148,25,6,2019
3092,CoGo,CoGo,4777,189,26,6,2019
3093,CoGo,CoGo,3131,176,27,6,2019
3094,CoGo,CoGo,4044,195,28,6,2019
3095,CoGo,CoGo,8319,307,29,6,2019
3096,CoGo,CoGo,7747,259,30,6,2019
3097,CoGo,CoGo,4174,183,1,7,2019
3098,CoGo,CoGo,1847,108,2,7,2019
3099,CoGo,CoGo,3417,154,3,7,2019
3100,CoGo,CoGo,7150,275,4,7,2019
3101,CoGo,CoGo,4501,173,5,7,2019
3102,CoGo,CoGo,7243,225,6,7,2019
3103,CoGo,CoGo,6931,228,7,7,2019
3104,CoGo,CoGo,3410,156,8,7,2019
3105,CoGo,CoGo,2309,121,9,7,2019
3106,CoGo,CoGo,1839,100,10,7,2019
3107,CoGo,CoGo,2774,127,11,7,2019
3108,CoGo,CoGo,3137,124,12,7,2019
3109,CoGo,CoGo,9186,261,13,7,2019
3110,CoGo,CoGo,6494,218,14,7,2019
3111,CoGo,CoGo,2469,131,15,7,2019
3112,CoGo,CoGo,2639,138,16,7,2019
3113,CoGo,CoGo,1070,65,17,7,2019
3114,CoGo,CoGo,2791,163,18,7,2019
3115,CoGo,CoGo,1769,117,19,7,2019
3116,CoGo,CoGo,4549,161,20,7,2019
3117,CoGo,CoGo,3078,103,21,7,2019
3118,CoGo,CoGo,1426,96,22,7,2019
3119,CoGo,CoGo,3197,145,23,7,2019
3120,CoGo,CoGo,1999,129,24,7,2019
3121,CoGo,CoGo,2006,121,25,7,2019
3122,CoGo,CoGo,2795,142,26,7,2019
3123,CoGo,CoGo,7275,220,27,7,2019
3124,CoGo,CoGo,4553,151,28,7,2019
3125,CoGo,CoGo,2503,126,29,7,2019
3126,CoGo,CoGo,2194,128,30,7,2019
3127,CoGo,CoGo,1715,107,31,7,2019
3128,CoGo,CoGo,3160,174,1,8,2019
3129,CoGo,CoGo,2911,157,2,8,2019
3130,CoGo,CoGo,5298,177,3,8,2019
3131,CoGo,CoGo,4420,162,4,8,2019
3132,CoGo,CoGo,2163,116,5,8,2019
3133,CoGo,CoGo,1351,84,6,8,2019
3134,CoGo,CoGo,2257,119,7,8,2019
3135,CoGo,CoGo,2597,132,8,8,2019
3136,CoGo,CoGo,3381,167,9,8,2019
3137,CoGo,CoGo,8130,283,10,8,2019
3138,CoGo,CoGo,7882,288,11,8,2019
3139,CoGo,CoGo,2891,126,12,8,2019
3140,CoGo,CoGo,722,68,13,8,2019
3141,CoGo,CoGo,2639,145,14,8,2019
3142,CoGo,CoGo,2469,131,15,8,2019
3143,CoGo,CoGo,2755,157,16,8,2019
3144,CoGo,CoGo,5511,219,17,8,2019
3145,CoGo,CoGo,4597,182,18,8,2019
3146,CoGo,CoGo,2178,117,19,8,2019
3147,CoGo,CoGo,1543,97,20,8,2019
3148,CoGo,CoGo,2515,151,21,8,2019
3149,CoGo,CoGo,1305,94,22,8,2019
3150,CoGo,CoGo,3273,170,23,8,2019
3151,CoGo,CoGo,9727,344,24,8,2019
3152,CoGo,CoGo,6842,237,25,8,2019
3153,CoGo,CoGo,628,36,26,8,2019
3154,CoGo,CoGo,986,74,27,8,2019
3155,CoGo,CoGo,2064,115,28,8,2019
3156,CoGo,CoGo,2412,124,29,8,2019
3157,CoGo,CoGo,3060,121,30,8,2019
3158,CoGo,CoGo,6216,242,31,8,2019
3159,CoGo,CoGo,4957,173,1,9,2019
3160,CoGo,CoGo,6011,213,2,9,2019
3161,CoGo,CoGo,1700,114,3,9,2019
3162,CoGo,CoGo,2294,137,4,9,2019
3163,CoGo,CoGo,2911,143,5,9,2019
3164,CoGo,CoGo,3683,163,6,9,2019
3165,CoGo,CoGo,7348,280,7,9,2019
3166,CoGo,CoGo,3781,145,8,9,2019
3167,CoGo,CoGo,2084,118,9,9,2019
3168,CoGo,CoGo,1988,105,10,9,2019
3169,CoGo,CoGo,1603,100,11,9,2019
3170,CoGo,CoGo,1391,100,12,9,2019
3171,CoGo,CoGo,1705,106,13,9,2019
3172,CoGo,CoGo,4953,191,14,9,2019
3173,CoGo,CoGo,3538,133,15,9,2019
3174,CoGo,CoGo,1188,69,16,9,2019
3175,CoGo,CoGo,1287,94,17,9,2019
3176,CoGo,CoGo,1507,101,18,9,2019
3177,CoGo,CoGo,1772,103,19,9,2019
3178,CoGo,CoGo,1254,96,20,9,2019
3179,CoGo,CoGo,1857,86,21,9,2019
3180,CoGo,CoGo,3743,145,22,9,2019
3181,CoGo,CoGo,1954,106,23,9,2019
3182,CoGo,CoGo,1346,109,24,9,2019
3183,CoGo,CoGo,1557,99,25,9,2019
3184,CoGo,CoGo,1528,108,26,9,2019
3185,CoGo,CoGo,2328,116,27,9,2019
3186,CoGo,CoGo,4181,185,28,9,2019
3187,CoGo,CoGo,1847,90,29,9,2019
3188,CoGo,CoGo,1128,83,30,9,2019
3189,CoGo,CoGo,294,16,1,1,2020
3190,CoGo,CoGo,744,47,2,1,2020
3191,CoGo,CoGo,127,18,3,1,2020
3192,CoGo,CoGo,262,13,4,1,2020
3193,CoGo,CoGo,206,12,5,1,2020
3194,CoGo,CoGo,297,33,6,1,2020
3195,CoGo,CoGo,757,50,7,1,2020
3196,CoGo,CoGo,186,20,8,1,2020
3197,CoGo,CoGo,290,28,9,1,2020
3198,CoGo,CoGo,267,27,10,1,2020
3199,CoGo,CoGo,809,36,11,1,2020
3200,CoGo,CoGo,531,29,12,1,2020
3201,CoGo,CoGo,334,46,13,1,2020
3202,CoGo,CoGo,406,39,14,1,2020
3203,CoGo,CoGo,384,41,15,1,2020
3204,CoGo,CoGo,220,27,16,1,2020
3205,CoGo,CoGo,164,21,17,1,2020
3206,CoGo,CoGo,50,3,18,1,2020
3207,CoGo,CoGo,42,3,19,1,2020
3208,CoGo,CoGo,228,9,20,1,2020
3209,CoGo,CoGo,207,24,21,1,2020
3210,CoGo,CoGo,347,39,22,1,2020
3211,CoGo,CoGo,242,25,23,1,2020
3212,CoGo,CoGo,127,15,24,1,2020
3213,CoGo,CoGo,53,5,25,1,2020
3214,CoGo,CoGo,175,7,26,1,2020
3215,CoGo,CoGo,353,24,27,1,2020
3216,CoGo,CoGo,181,22,28,1,2020
3217,CoGo,CoGo,62,5,29,1,2020
3218,CoGo,CoGo,55,7,30,1,2020
3219,CoGo,CoGo,224,19,31,1,2020
3220,CoGo,CoGo,161,10,1,2,2020
3221,CoGo,CoGo,997,38,2,2,2020
3222,CoGo,CoGo,714,41,3,2,2020
3223,CoGo,CoGo,142,14,4,2,2020
3224,CoGo,CoGo,237,24,5,2,2020
3225,CoGo,CoGo,284,25,6,2,2020
3226,CoGo,CoGo,318,22,7,2,2020
3227,CoGo,CoGo,296,20,8,2,2020
3228,CoGo,CoGo,103,7,9,2,2020
3229,CoGo,CoGo,180,22,10,2,2020
3230,CoGo,CoGo,324,29,11,2,2020
3231,CoGo,CoGo,362,36,12,2,2020
3232,CoGo,CoGo,149,15,13,2,2020
3233,CoGo,CoGo,272,31,14,2,2020
3234,CoGo,CoGo,219,20,15,2,2020
3235,CoGo,CoGo,1002,47,16,2,2020
3236,CoGo,CoGo,969,33,17,2,2020
3237,CoGo,CoGo,314,27,18,2,2020
3238,CoGo,CoGo,540,33,19,2,2020
3239,CoGo,CoGo,311,30,20,2,2020
3240,CoGo,CoGo,220,28,21,2,2020
3241,CoGo,CoGo,1326,36,22,2,2020
3242,CoGo,CoGo,935,42,23,2,2020
3243,CoGo,CoGo,469,44,24,2,2020
3244,CoGo,CoGo,314,27,25,2,2020
3245,CoGo,CoGo,149,19,26,2,2020
3246,CoGo,CoGo,260,18,27,2,2020
3247,CoGo,CoGo,241,29,28,2,2020
3248,CoGo,CoGo,240,17,29,2,2020
3249,CoGo,CoGo,1702,59,1,3,2020
3250,CoGo,CoGo,227,29,2,3,2020
3251,CoGo,CoGo,271,31,3,3,2020
3252,CoGo,CoGo,325,36,4,3,2020
3253,CoGo,CoGo,868,52,5,3,2020
3254,CoGo,CoGo,305,34,6,3,2020
3255,CoGo,CoGo,1238,48,7,3,2020
3256,CoGo,CoGo,5904,181,8,3,2020
3257,CoGo,CoGo,2176,95,9,3,2020
3258,CoGo,CoGo,633,45,10,3,2020
3259,CoGo,CoGo,600,45,11,3,2020
3260,CoGo,CoGo,1128,70,12,3,2020
3261,CoGo,CoGo,1485,71,13,3,2020
3262,CoGo,CoGo,266,12,14,3,2020
3263,CoGo,CoGo,1270,35,15,3,2020
3264,CoGo,CoGo,483,20,16,3,2020
3265,CoGo,CoGo,453,23,17,3,2020
3266,CoGo,CoGo,150,10,18,3,2020
3267,CoGo,CoGo,571,19,19,3,2020
3268,CoGo,CoGo,2180,70,20,3,2020
3269,CoGo,CoGo,824,24,21,3,2020
3270,CoGo,CoGo,1743,41,22,3,2020
3271,CoGo,CoGo,930,36,23,3,2020
3272,CoGo,CoGo,415,14,24,3,2020
3273,CoGo,CoGo,3962,105,25,3,2020
3274,CoGo,CoGo,3764,86,26,3,2020
3275,CoGo,CoGo,599,22,27,3,2020
3276,CoGo,CoGo,5089,149,28,3,2020
3277,CoGo,CoGo,12921,306,29,3,2020
3278,CoGo,CoGo,889,25,30,3,2020
3279,CoGo,CoGo,891,17,31,3,2020
3280,CoGo,CoGo,320,11,1,4,2020
3281,CoGo,CoGo,1959,50,2,4,2020
3282,CoGo,CoGo,3615,96,3,4,2020
3283,CoGo,CoGo,6431,150,4,4,2020
3284,CoGo,CoGo,1940,49,5,4,2020
3285,CoGo,CoGo,2922,75,6,4,2020
3286,CoGo,CoGo,2741,73,7,4,2020
3287,CoGo,CoGo,3786,92,8,4,2020
3288,CoGo,CoGo,557,17,9,4,2020
3289,CoGo,CoGo,266,12,10,4,2020
3290,CoGo,CoGo,2263,59,11,4,2020
3291,CoGo,CoGo,1318,30,12,4,2020
3292,CoGo,CoGo,240,12,13,4,2020
3293,CoGo,CoGo,465,15,14,4,2020
3294,CoGo,CoGo,368,19,15,4,2020
3295,CoGo,CoGo,766,23,16,4,2020
3296,CoGo,CoGo,129,5,17,4,2020
3297,CoGo,CoGo,2528,71,18,4,2020
3298,CoGo,CoGo,2162,57,19,4,2020
3299,CoGo,CoGo,4050,105,20,4,2020
3300,CoGo,CoGo,516,26,21,4,2020
3301,CoGo,CoGo,1393,46,22,4,2020
3302,CoGo,CoGo,157,9,23,4,2020
3303,CoGo,CoGo,3691,83,24,4,2020
3304,CoGo,CoGo,6824,155,25,4,2020
3305,CoGo,CoGo,162,9,26,4,2020
3306,CoGo,CoGo,2858,78,27,4,2020
3307,CoGo,CoGo,2487,74,28,4,2020
3308,CoGo,CoGo,499,23,29,4,2020
3309,CoGo,CoGo,534,25,30,4,2020
3310,CoGo,CoGo,2518,83,1,5,2020
3311,CoGo,CoGo,22052,550,2,5,2020
3312,CoGo,CoGo,15285,334,3,5,2020
3313,CoGo,CoGo,8767,208,4,5,2020
3314,CoGo,CoGo,2191,61,5,5,2020
3315,CoGo,CoGo,3800,94,6,5,2020
3316,CoGo,CoGo,5461,153,7,5,2020
3317,CoGo,CoGo,1282,35,8,5,2020
3318,CoGo,CoGo,3250,76,9,5,2020
3319,CoGo,CoGo,2225,60,10,5,2020
3320,CoGo,CoGo,724,23,11,5,2020
3321,CoGo,CoGo,2660,76,12,5,2020
3322,CoGo,CoGo,7312,190,13,5,2020
3323,CoGo,CoGo,1911,53,14,5,2020
3324,CoGo,CoGo,1956,53,15,5,2020
3325,CoGo,CoGo,17312,430,16,5,2020
3326,CoGo,CoGo,17058,433,17,5,2020
3327,CoGo,CoGo,2749,67,18,5,2020
3328,CoGo,CoGo,146,10,19,5,2020
3329,CoGo,CoGo,404,23,20,5,2020
3330,CoGo,CoGo,617,27,21,5,2020
3331,CoGo,CoGo,5832,183,22,5,2020
3332,CoGo,CoGo,20549,504,23,5,2020
3333,CoGo,CoGo,25020,603,24,5,2020
3334,CoGo,CoGo,25799,599,25,5,2020
3335,CoGo,CoGo,11194,289,26,5,2020
3336,CoGo,CoGo,9476,239,27,5,2020
3337,CoGo,CoGo,9862,279,28,5,2020
3338,CoGo,CoGo,7121,179,29,5,2020
3339,CoGo,CoGo,11486,291,30,5,2020
3340,CoGo,CoGo,7126,183,31,5,2020
3341,CoGo,CoGo,3062,87,1,6,2020
3342,CoGo,CoGo,5620,153,2,6,2020
3343,CoGo,CoGo,5067,129,3,6,2020
3344,CoGo,CoGo,2147,69,4,6,2020
3345,CoGo,CoGo,6131,180,5,6,2020
3346,CoGo,CoGo,16189,454,6,6,2020
3347,CoGo,CoGo,19196,498,7,6,2020
3348,CoGo,CoGo,8205,225,8,6,2020
3349,CoGo,CoGo,7120,194,9,6,2020
3350,CoGo,CoGo,6193,164,10,6,2020
3351,CoGo,CoGo,11169,289,11,6,2020
3352,CoGo,CoGo,9891,286,12,6,2020
3353,CoGo,CoGo,14213,401,13,6,2020
3354,CoGo,CoGo,14446,380,14,6,2020
3355,CoGo,CoGo,9352,238,15,6,2020
3356,CoGo,CoGo,7289,188,16,6,2020
3357,CoGo,CoGo,5053,133,17,6,2020
3358,CoGo,CoGo,3332,100,18,6,2020
3359,CoGo,CoGo,5369,178,19,6,2020
3360,CoGo,CoGo,9762,284,20,6,2020
3361,CoGo,CoGo,9853,266,21,6,2020
3362,CoGo,CoGo,7516,217,22,6,2020
3363,CoGo,CoGo,8819,245,23,6,2020
3364,CoGo,CoGo,6000,179,24,6,2020
3365,CoGo,CoGo,8834,252,25,6,2020
3366,CoGo,CoGo,8690,263,26,6,2020
3367,CoGo,CoGo,13701,435,27,6,2020
3368,CoGo,CoGo,18646,463,28,6,2020
3369,CoGo,CoGo,7149,203,29,6,2020
3370,CoGo,CoGo,7824,239,30,6,2020
3371,CoGo,CoGo,6602,227,1,7,2020
3372,CoGo,CoGo,7946,243,2,7,2020
3373,CoGo,CoGo,9351,254,3,7,2020
3374,CoGo,CoGo,12417,376,4,7,2020
3375,CoGo,CoGo,11169,292,5,7,2020
3376,CoGo,CoGo,9076,237,6,7,2020
3377,CoGo,CoGo,4786,131,7,7,2020
3378,CoGo,CoGo,6409,174,8,7,2020
3379,CoGo,CoGo,4855,156,9,7,2020
3380,CoGo,CoGo,5512,183,10,7,2020
3381,CoGo,CoGo,15025,404,11,7,2020
3382,CoGo,CoGo,10607,279,12,7,2020
3383,CoGo,CoGo,5221,186,13,7,2020
3384,CoGo,CoGo,8476,287,14,7,2020
3385,CoGo,CoGo,5933,212,15,7,2020
3386,CoGo,CoGo,5162,175,16,7,2020
3387,CoGo,CoGo,8258,277,17,7,2020
3388,CoGo,CoGo,14813,444,18,7,2020
3389,CoGo,CoGo,10600,291,19,7,2020
3390,CoGo,CoGo,5846,187,20,7,2020
3391,CoGo,CoGo,5615,174,21,7,2020
3392,CoGo,CoGo,3444,160,22,7,2020
3393,CoGo,CoGo,6366,204,23,7,2020
3394,CoGo,CoGo,6746,194,24,7,2020
3395,CoGo,CoGo,15128,440,25,7,2020
3396,CoGo,CoGo,13376,393,26,7,2020
3397,CoGo,CoGo,3253,115,27,7,2020
3398,CoGo,CoGo,6688,218,28,7,2020
3399,CoGo,CoGo,5633,182,29,7,2020
3400,CoGo,CoGo,1755,59,30,7,2020
3401,CoGo,CoGo,8012,265,31,7,2020
3402,CoGo,CoGo,8760,273,1,8,2020
3403,CoGo,CoGo,7234,232,2,8,2020
3404,CoGo,CoGo,3041,114,3,8,2020
3405,CoGo,CoGo,3189,117,4,8,2020
3406,CoGo,CoGo,4944,186,5,8,2020
3407,CoGo,CoGo,6285,208,6,8,2020
3408,CoGo,CoGo,5921,219,7,8,2020
3409,CoGo,CoGo,15841,448,8,8,2020
3410,CoGo,CoGo,13318,345,9,8,2020
3411,CoGo,CoGo,7344,214,10,8,2020
3412,CoGo,CoGo,4336,180,11,8,2020
3413,CoGo,CoGo,4235,151,12,8,2020
3414,CoGo,CoGo,4725,155,13,8,2020
3415,CoGo,CoGo,2737,82,14,8,2020
3416,CoGo,CoGo,8103,241,15,8,2020
3417,CoGo,CoGo,10527,282,16,8,2020
3418,CoGo,CoGo,4839,167,17,8,2020
3419,CoGo,CoGo,4414,159,18,8,2020
3420,CoGo,CoGo,6157,198,19,8,2020
3421,CoGo,CoGo,5292,187,20,8,2020
3422,CoGo,CoGo,7290,260,21,8,2020
3423,CoGo,CoGo,13219,380,22,8,2020
3424,CoGo,CoGo,11294,317,23,8,2020
3425,CoGo,CoGo,3097,120,24,8,2020
3426,CoGo,CoGo,3332,134,25,8,2020
3427,CoGo,CoGo,3569,160,26,8,2020
3428,CoGo,CoGo,3124,117,27,8,2020
3429,CoGo,CoGo,1693,87,28,8,2020
3430,CoGo,CoGo,15440,475,29,8,2020
3431,CoGo,CoGo,14597,408,30,8,2020
3432,CoGo,CoGo,3680,151,31,8,2020
3433,CoGo,CoGo,36,1,1,9,2020
3434,Divvy,"Chicago, IL",43605,4165,2,1,2019
3435,Divvy,"Chicago, IL",64427,5603,3,1,2019
3436,Divvy,"Chicago, IL",86651,6740,4,1,2019
3437,Divvy,"Chicago, IL",113055,6118,5,1,2019
3438,Divvy,"Chicago, IL",46274,3676,6,1,2019
3439,Divvy,"Chicago, IL",53271,4716,7,1,2019
3440,Divvy,"Chicago, IL",76885,6935,8,1,2019
3441,Divvy,"Chicago, IL",50838,5089,9,1,2019
3442,Divvy,"Chicago, IL",52017,5236,10,1,2019
3443,Divvy,"Chicago, IL",60655,5725,11,1,2019
3444,Divvy,"Chicago, IL",16576,1395,12,1,2019
3445,Divvy,"Chicago, IL",21049,1751,13,1,2019
3446,Divvy,"Chicago, IL",53153,5066,14,1,2019
3447,Divvy,"Chicago, IL",53789,5244,15,1,2019
3448,Divvy,"Chicago, IL",59242,5716,16,1,2019
3449,Divvy,"Chicago, IL",58655,5667,17,1,2019
3450,Divvy,"Chicago, IL",51422,4984,18,1,2019
3451,Divvy,"Chicago, IL",6537,528,19,1,2019
3452,Divvy,"Chicago, IL",8730,742,20,1,2019
3453,Divvy,"Chicago, IL",17671,1634,21,1,2019
3454,Divvy,"Chicago, IL",30941,2867,22,1,2019
3455,Divvy,"Chicago, IL",31584,2991,23,1,2019
3456,Divvy,"Chicago, IL",32361,3201,24,1,2019
3457,Divvy,"Chicago, IL",17239,1713,25,1,2019
3458,Divvy,"Chicago, IL",9408,818,26,1,2019
3459,Divvy,"Chicago, IL",7638,694,27,1,2019
3460,Divvy,"Chicago, IL",13472,1030,28,1,2019
3461,Divvy,"Chicago, IL",12286,1022,29,1,2019
3462,Divvy,"Chicago, IL",1911,161,30,1,2019
3463,Divvy,"Chicago, IL",4727,345,31,1,2019
3464,Divvy,"Chicago, IL",21108,1760,1,2,2019
3465,Divvy,"Chicago, IL",24277,1885,2,2,2019
3466,Divvy,"Chicago, IL",32141,2570,3,2,2019
3467,Divvy,"Chicago, IL",62613,5578,4,2,2019
3468,Divvy,"Chicago, IL",53502,5232,5,2,2019
3469,Divvy,"Chicago, IL",58941,5459,6,2,2019
3470,Divvy,"Chicago, IL",42360,3955,7,2,2019
3471,Divvy,"Chicago, IL",27129,2866,8,2,2019
3472,Divvy,"Chicago, IL",21847,1936,9,2,2019
3473,Divvy,"Chicago, IL",15191,1405,10,2,2019
3474,Divvy,"Chicago, IL",41893,4070,11,2,2019
3475,Divvy,"Chicago, IL",24843,2357,12,2,2019
